fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,wine_type_red,wine_type_white
0.14387279142654744,-0.8486310845296622,9.224235255128336,-0.7036393967426293,-0.9844807473195025,0.1899479964964376,-0.059192616568174095,-1.0203960855095586,0.25313625297298653,0.1410316520860745,1.4371788835245105,0.0,1.0
-0.7048297023802238,-0.7875054643625061,-0.060651280285351133,-0.8922370369536428,-0.3705998555498005,-0.03512262315517813,0.011326961242542921,-1.0438277990308888,1.6805175839530127,1.037722734957079,0.42967869926261404,0.0,1.0
-1.5535321961869943,-0.23737488285810038,0.14567953161273103,-0.829371156883305,-0.5167619726378248,-0.7103344821100253,-0.3589008222637214,-1.766863530546091,2.1149379890338884,-0.3418020079213899,2.1088456730324423,0.0,1.0
2.0727420955328446,0.9240119003178674,-0.6108667786802363,-0.6407735166722915,0.9156267748248132,-0.6540668271971214,-0.023932827662815584,0.03403102295008158,-2.787806582593149,-0.6177069564970835,-0.9136548797532484,0.0,1.0
-0.241901069394712,-0.5430029836938812,-0.40453596678215437,-0.05402530268247189,-0.9260159004842927,0.30248330632224546,0.32866506139076945,0.03403102295008158,-0.367464325713978,1.3136276835327723,0.17780365319713917,0.0,1.0
-0.241901069394712,1.6269565322401636,-1.3674130889732037,1.0985158319403878,0.5063728469783453,0.5275539259738612,-0.5880894501485517,1.5403554636066998,1.4322773524782257,-0.06589705934569597,-0.9136548797532484,1.0,0.0
-0.7819844745444754,0.06825321797768054,-0.060651280285351133,-0.5988629299587329,-0.5752268194730344,0.3587509612351494,-0.42942040007443844,-1.7802530811296817,0.31519631084168465,0.003079177798227526,1.9409289756554602,0.0,1.0
-1.5535321961869943,0.007127597810524631,0.35201034351081284,0.15552763088532082,-0.7213889365610587,0.640089235799669,0.293405272485411,-1.3183135859950013,0.19107619510429116,-0.8246356679288539,1.6890539295899853,0.0,1.0
0.22102756359079906,0.49613255914777393,0.9022258419056982,0.7632311382319196,-0.7798537833962684,-0.5977991722842174,0.15236611686397694,0.43571754045851063,-0.6157045571887649,-1.169516853648471,-0.3259464389338091,0.0,1.0
4.155920943967645,-0.17624926269094413,2.7592031489884357,-0.6826841033858501,0.4771404235607404,-1.3855463410648725,-1.5401037505932313,1.3395122048525039,-2.1051459460374864,2.0033900549720065,-0.5778214849992824,1.0,0.0
-0.010436752901956477,0.6183837994820864,-0.26698209218343294,-0.43122058310449884,-0.22443773846177606,-0.4852638624584096,-0.07682251102085334,-0.9434061696537909,-0.05716403637049574,-1.1005406165045475,0.6815537453280889,0.0,1.0
-0.6276749302159714,1.3518912414879611,-1.1610822770751217,-0.7665052768129672,0.6525349640663697,-0.7666021370229292,-0.9054275502967782,-0.5885830791879852,0.687556658053865,0.48591283780569117,0.009886955820156914,1.0,0.0
2.1498968676970964,1.3518912414879611,-0.5420898413808758,-0.6826841033858501,0.6817673874839746,-0.6540668271971214,-1.028836811465533,1.4734077106886345,-0.24334420997658454,0.210007889229998,-0.3259464389338091,1.0,0.0
-0.6276749302159714,-0.05399802235663162,0.8334489046063375,0.7213205515183612,-0.019810774538542058,1.2027657849287083,0.8399320005184678,0.06081012411730027,-0.7398246729261584,-0.3418020079213899,-0.7457381823762662,0.0,1.0
-0.010436752901956477,-0.6041286038610375,-0.1982051548840726,-0.5150417565316159,-0.5752268194730344,-0.7666021370229292,0.011326961242542921,-0.19693872461725861,0.8737368316599537,1.037722734957079,-0.3259464389338091,0.0,1.0
-1.4763774240227427,1.4130168616551166,-2.123959399266171,-0.7874605701697464,-0.04904319795614694,-1.4418139959777765,-1.5753635394985899,-0.43460324747644996,2.176998046902584,2.141342529259853,1.6890539295899853,1.0,0.0
0.4524918800835546,1.8714590129087885,-2.1927363365655315,-0.7245946900994086,0.7694646577367893,-1.2730110312390646,-1.7692923784780616,0.5696130462946413,0.9978569473973472,0.4169366006617677,-0.5778214849992824,1.0,0.0
-0.3962106137232159,-0.6041286038610375,0.00812565701400959,0.7422758448751404,-0.9552483239018976,-0.5977991722842174,-0.12971219437889112,-0.6956994838569344,0.7496167159225603,-1.2384930907923946,1.7730122782784765,0.0,1.0
0.992575285233318,0.7406350398163989,-0.060651280285351133,-0.6722064567074604,0.6525349640663697,0.07741268667062973,-1.028836811465533,1.105195069639238,0.687556658053865,0.07205541494215101,-0.5778214849992824,1.0,0.0
-0.9362940188729794,-0.23737488285810038,0.0769025943133703,-0.7036393967426293,-0.3998322789674052,0.021145031757725797,0.18762590576933547,-1.6932210023362115,0.6254966001851668,-0.7556594307849305,1.6890539295899853,0.0,1.0
-0.5505201580517198,-0.11512364252378787,-1.3674130889732037,1.2661581787946221,-0.6629240897258489,0.2462156514093415,0.8575618949711471,0.9043518108850049,0.004896021498202368,-1.4454218022241645,-1.2494882745072144,0.0,1.0
0.14387279142654744,-0.6041286038610375,0.558341155408895,-0.2426229428934854,-0.6921565131434538,-1.2167433763261606,-0.37653071671640065,-0.9032375179029443,-0.8018847307948564,-0.9625881422167005,0.5136370479511052,0.0,1.0
-0.7819844745444754,-1.093133565198287,0.14567953161273103,-0.7874605701697464,-0.5167619726378248,3.0595983970545384,0.6460031615389961,-1.2714501589523406,0.687556658053865,2.2792950035477,1.2692621861475282,0.0,1.0
-0.3190558415589643,-0.4207517433595688,-0.5420898413808758,-0.17975706282314763,1.237183432418467,0.30248330632224546,0.18762590576933547,-0.1935913369713702,-0.4295243835826761,-0.27282577077746645,-0.7457381823762662,0.0,1.0
-0.241901069394712,1.2296400011536486,-0.12942821758471185,-0.6826841033858501,0.9448591982424182,-1.2167433763261606,-0.2002317721896081,0.854140996196456,0.19107619510429116,4.48653459215325,0.009886955820156914,1.0,0.0
0.14387279142654744,5.172242501935223,-2.1927363365655315,-0.253100589571875,1.207951009000862,-1.4418139959777765,-1.8045521673834202,0.6365607992127437,2.549358394114764,0.07205541494215101,0.17780365319713917,1.0,0.0
0.7611109687405617,1.8103333927416323,-1.504966963571925,-0.7036393967426293,0.5063728469783453,-0.31646089771969776,-0.9935770225601745,0.5629182710028644,0.4393164265790781,1.5205563949645426,0.3457203505741229,1.0,0.0
-0.3962106137232159,0.5572581793149302,-0.6108667786802363,-0.09593588939603047,2.9618964140571538,1.0339628201899966,0.504964005917562,0.0039045341369373177,-0.30540426784528263,-0.27282577077746645,-0.9136548797532484,0.0,1.0
-0.7819844745444754,-1.1542591853654431,-0.3357590294827936,-0.8503264502400841,-0.42906470238501004,1.1464981300158044,0.011326961242542921,-1.2714501589523406,0.37725636871038,-1.031564379360624,0.5975953966395963,0.0,1.0
-0.7048297023802238,-0.35962612319241255,-0.5420898413808758,0.6270217314128542,-0.7213889365610587,0.07741268667062973,0.9809711561399018,0.3687697875404453,1.0599170052660454,0.2789841263739207,-0.661779833687775,0.0,1.0
-0.3962106137232159,-0.17624926269094413,-0.9547514651770398,0.4698570312370099,-0.3705998555498005,1.484104059493228,1.4746082008149208,0.3219063604977847,-0.30540426784528263,-0.6177069564970835,-0.9136548797532484,0.0,1.0
-0.8591392467087277,0.6183837994820864,-0.26698209218343294,-0.253100589571875,-0.6921565131434538,0.696356890712573,0.2757753780327317,-1.037133023739075,0.25313625297298653,-0.4107782450653134,0.6815537453280889,0.0,1.0
-0.7048297023802238,0.31275569864630554,-0.679643715979597,-0.5569523432451745,-0.22443773846177606,1.2590334398416123,0.9986010505925811,-0.5551092027289526,0.12901613723559582,-0.54873071935316,-0.5778214849992824,0.0,1.0
0.7611109687405617,-0.35962612319241255,1.9338799013961079,-0.5150417565316159,1.412577972924096,-1.1604757214132568,-1.663513011761986,1.198921923724522,1.0599170052660454,1.037722734957079,0.09384530450864804,1.0,0.0
-0.3190558415589643,-0.4207517433595688,0.00812565701400959,-0.829371156883305,-0.3413674321321956,-0.6540668271971214,0.45207432255952423,-0.8697636414439116,-0.7398246729261584,-0.6866831936410069,-0.4938631363107913,0.0,1.0
-0.47336538588746824,0.6795094196492427,0.7646719673069767,0.36508056445311354,0.24328103621990171,0.021145031757725797,1.2277896784774114,0.23487428170427752,-0.6157045571887649,-0.6177069564970835,-0.9136548797532484,0.0,1.0
-0.9362940188729794,-0.35962612319241255,-0.5420898413808758,2.5863416602717164,-0.25367016187938096,0.640089235799669,-0.09445240547353259,1.4265442836459739,-0.7398246729261584,-0.54873071935316,-1.3334466231957056,0.0,1.0
-1.6306869683512466,1.0462631406521798,-0.9547514651770398,-0.7036393967426293,-0.3998322789674052,-0.8228697919358332,-0.27075135000032513,-0.7693420120668136,1.4943374103469211,2.348271240691624,2.0248873243439514,1.0,0.0
0.22102756359079906,-0.6652542240281936,2.4840953997909936,1.1613817120107257,-0.25367016187938096,0.3587509612351494,0.293405272485411,1.0382473167211728,-1.422485309481821,-1.031564379360624,-1.4174049718841968,0.0,1.0
-0.3190558415589643,-0.35962612319241255,0.558341155408895,3.466463981256446,-0.22443773846177606,0.9776951652770927,0.8928216838765056,2.1094113634102922,-1.7948456566940014,-0.20384953363354294,-1.5013633205726893,0.0,1.0
0.06671801926229515,-0.20681207277452224,0.48956421810953427,-0.8922370369536428,0.09711891913187728,-1.3292786861519685,-1.8574418507414578,-0.46472973628955705,0.4393164265790781,-0.06589705934569597,0.8494704427050711,1.0,0.0
-0.47336538588746824,-0.7263798441953498,0.2832334062114521,0.008840577387865886,-0.7798537833962684,-0.03512262315517813,-0.2002317721896081,-0.8831531920275024,-0.11922409423919109,-0.4107782450653134,1.101345488770546,0.0,1.0
0.6839561965763101,1.4435796717386948,-0.679643715979597,-0.7036393967426293,0.6233025406487648,-1.0479404115874489,-0.9054275502967782,0.6700346756717763,0.4393164265790781,-0.13487329648961946,-1.081571577130232,1.0,0.0
-1.013448791037231,-0.9097567046968185,-0.7484206532789578,-0.7874605701697464,-0.3121350087145907,1.484104059493228,0.32866506139076945,-0.4312558598305244,0.6254966001851668,-0.6177069564970835,-0.8296965310647573,1.0,0.0
-0.010436752901956477,-0.8486310845296622,-0.679643715979597,-0.8084158635265257,-0.3413674321321956,-0.7666021370229292,-0.27075135000032513,0.0039045341369373177,0.9357968895286519,0.003079177798227526,-0.4099047876223002,0.0,1.0
-0.5505201580517198,0.4350069389806177,-0.5420898413808758,1.790040512714104,-0.22443773846177606,-0.37272855263260174,-0.059192616568174095,1.1721428225573034,1.3702172946095277,0.003079177798227526,-0.5778214849992824,0.0,1.0
-1.5535321961869943,-0.7263798441953498,0.971002779205059,0.15552763088532082,0.30174588305511146,0.5838215808867651,1.2454195729300908,-0.36096071926657064,-0.1812841521078892,-0.7556594307849305,-0.6337937174582795,0.0,1.0
-0.08759152506620878,-0.2985005030252566,-0.12942821758471185,2.2091463798496895,-0.5752268194730344,1.540371714406132,1.4922380952676002,1.620692767108393,0.5013764844477734,0.9687464978131556,-1.2494882745072144,0.0,1.0
0.37533710791930297,-0.35962612319241255,0.21445646891209139,2.0624593263522346,0.009421648879062829,0.021145031757725797,0.011326961242542921,1.7077248459019003,0.31519631084168465,-0.20384953363354294,-0.7457381823762662,0.0,1.0
0.992575285233318,1.9325846330759449,1.1773335911031406,0.13457233752854145,1.9387615944409835,0.1899479964964376,0.6107433726336375,2.1094113634102922,0.5634365423164716,4.210629643577556,-0.9976132284417396,1.0,0.0
-0.47336538588746824,-0.5430029836938812,-0.5420898413808758,-0.7874605701697464,-0.22443773846177606,-0.26019324280679385,0.1347362224112977,-0.16681223580415153,0.9357968895286519,0.48591283780569117,-0.3259464389338091,0.0,1.0
-0.5505201580517198,0.19050445831199303,0.0769025943133703,-0.41026528974771953,-0.5752268194730344,-0.42899620754550566,-0.42942040007443844,-1.1174703272407682,-0.24334420997658454,-1.031564379360624,0.5975953966395963,0.0,1.0
1.3011943738903258,1.718644962490898,-0.885974527877679,-0.3264441163206025,3.341917918486017,1.1464981300158044,0.5578536892755998,1.3060383283934711,-0.30540426784528263,2.7621286635551647,-1.081571577130232,1.0,0.0
0.06671801926229515,-0.6041286038610375,-0.1982051548840726,-0.8922370369536428,-0.5459943960554297,0.3587509612351494,-0.3412709278110421,-0.7023942591487112,-0.1812841521078892,1.1756752092449252,-0.3259464389338091,0.0,1.0
-0.010436752901956477,-0.2985005030252566,0.558341155408895,0.4489017378802305,-0.9260159004842927,1.427836404580324,1.0691206284032981,-0.6354465062306459,-1.1121850201383388,-1.4454218022241645,0.8494704427050711,0.0,1.0
-1.0906035632014832,-0.11512364252378787,0.4207872808101735,-0.14832412278797866,-0.6629240897258489,-0.42899620754550566,-0.3941606111690799,-1.237976282493308,1.2460971788721342,-0.7556594307849305,1.101345488770546,0.0,1.0
2.0727420955328446,2.4521524044967724,-0.26698209218343294,-0.5988629299587329,0.6525349640663697,-0.5415315173713136,-0.6938688168646272,1.105195069639238,0.37725636871038,-0.13487329648961946,-0.5778214849992824,1.0,0.0
-0.6276749302159714,-1.3070732357833337,-0.1982051548840726,0.08218410413659326,-0.3998322789674052,-0.37272855263260174,-0.30601113890568366,-0.9032375179029443,0.06695607936689772,-1.4454218022241645,1.2692621861475282,0.0,1.0
1.91843255120434,0.49613255914777393,0.971002779205059,-0.7036393967426293,0.5356052703959502,-1.4418139959777765,-1.7692923784780616,0.5997395351077855,0.31519631084168465,1.451580157820619,1.5211372322130032,1.0,0.0
-0.010436752901956477,2.177087113744569,-1.298636151673843,-0.7245946900994086,0.59407011723116,-1.0479404115874489,-1.6987728006673446,0.2549586075797194,0.4393164265790781,0.07205541494215101,-0.3259464389338091,1.0,0.0
-0.010436752901956477,-0.6652542240281936,-0.885974527877679,1.727174632643766,-0.10750804479135671,0.9214275103641887,1.4217185174568832,1.3227752666229875,-0.6157045571887649,0.003079177798227526,-1.2494882745072144,0.0,1.0
-0.241901069394712,-0.7263798441953498,0.35201034351081284,1.9995934462818967,-0.07827562137375182,1.596639369319036,1.0867505228559773,1.506881587147667,0.9357968895286519,2.0033900549720065,-0.8296965310647573,0.0,1.0
-0.1647462972304604,0.06825321797768054,-0.060651280285351133,-0.7665052768129672,0.38944315330792617,-0.8791374468487371,0.8046722116131093,-0.09986448288608621,-0.24334420997658454,-0.4107782450653134,-0.9136548797532484,0.0,1.0
1.1468848295618213,-0.7263798441953498,0.6958950300076161,-0.6617288100290708,-0.07827562137375182,-0.20392558789388993,-0.04156272211549484,-0.23375998872221684,-1.422485309481821,-0.6866831936410069,-0.4099047876223002,0.0,1.0
-1.1677583353657348,-0.7263798441953498,-0.8171975905783183,2.2091463798496895,-0.3413674321321956,0.5838215808867651,-0.059192616568174095,1.3127331036852479,0.004896021498202368,-0.4797544822092365,-1.3334466231957056,0.0,1.0
-0.241901069394712,-0.17624926269094413,0.14567953161273103,-0.8084158635265257,-0.6921565131434538,-0.42899620754550566,0.2052558002220147,-1.0036591472800422,0.9357968895286519,-0.4107782450653134,1.0173871400820533,0.0,1.0
3.3843732223251264,0.8017606599835548,0.8334489046063375,-0.8084158635265257,2.6695721798811047,0.30248330632224546,-1.1522460726342878,1.225701024891778,0.9978569473973472,2.2792950035477,-0.4938631363107913,1.0,0.0
-0.8591392467087277,-0.4207517433595688,-0.4733129040815151,-0.7665052768129672,-0.42906470238501004,-1.2167433763261606,-0.12971219437889112,-0.6019726297716133,-0.8639447886635518,0.07205541494215101,-1.2494882745072144,0.0,1.0
-0.5505201580517198,-0.11512364252378787,-1.3674130889732037,1.2661581787946221,-0.6629240897258489,0.2462156514093415,0.8575618949711471,0.9043518108850049,0.004896021498202368,-1.4454218022241645,-1.2494882745072144,0.0,1.0
-0.7819844745444754,-0.5430029836938812,0.8334489046063375,2.167235793136131,0.038654072296667716,0.4712862710609572,0.8928216838765056,1.118584620222866,-0.4915844414513715,-0.13487329648961946,-1.081571577130232,0.0,1.0
-0.7819844745444754,0.6183837994820864,0.48956421810953427,-0.6198182233155123,0.6233025406487648,-1.3855463410648725,-1.8045521673834202,0.28508509639286367,1.8046376996904034,1.1066989721010019,0.42967869926261404,1.0,0.0
-0.3190558415589643,-1.398761666034068,-0.3357590294827936,0.6584546714480232,-0.3413674321321956,0.8088922005383808,-0.21786166664228737,-0.05300105584342563,-0.11922409423919109,-1.1005406165045475,-0.4938631363107913,0.0,1.0
-1.1677583353657348,-1.093133565198287,-0.40453596678215437,0.17648292424210002,-0.3705998555498005,-0.147657932980986,-0.059192616568174095,-0.36765549455834745,-0.9880649044009453,0.3479603635178442,-0.4938631363107913,0.0,1.0
0.22102756359079906,0.007127597810524631,0.21445646891209139,0.11361704417176224,-0.633691666308244,-1.0479404115874489,0.1699960113166562,-0.7693420120668136,-0.367464325713978,-0.9625881422167005,1.2692621861475282,0.0,1.0
0.14387279142654744,-0.481877363526725,-0.1982051548840726,-0.36835470303416096,-0.22443773846177606,-0.935405101761641,-0.7643883946753443,-1.0706069001981076,-0.9880649044009453,-0.54873071935316,0.76551209401658,0.0,1.0
-0.7819844745444754,-0.8486310845296622,-0.40453596678215437,-0.7874605701697464,1.0910213153304427,0.5275539259738612,0.78704231716043,-0.7693420120668136,1.3702172946095277,0.899770260669232,0.42967869926261404,0.0,1.0
-0.1647462972304604,0.12937883814483678,0.21445646891209139,-0.6198182233155123,-0.22443773846177606,2.0467806086222673,0.78704231716043,-1.0839964507817355,-1.0501249622696434,0.210007889229998,0.5136370479511052,0.0,1.0
0.22102756359079906,1.107388760819336,-1.092305339775761,-0.745549983456188,0.8571619279896039,-1.0479404115874489,-1.4343243838771558,0.703508552130809,0.9978569473973472,0.6238653120935381,-0.8296965310647573,1.0,0.0
-0.6276749302159714,-0.481877363526725,-0.7484206532789578,0.3441252710963342,-0.45829712580261495,0.2462156514093415,0.8046722116131093,0.30182203462238,1.0599170052660454,0.3479603635178442,-0.4938631363107913,0.0,1.0
-0.47336538588746824,1.4741424818222728,-0.12942821758471185,-0.07498059603925128,0.038654072296667716,-0.03512262315517813,0.11710632795861844,0.06750489940911424,0.12901613723559582,-1.031564379360624,-1.2494882745072144,0.0,1.0
-0.47336538588746824,-0.6041286038610375,0.4207872808101735,0.5327229113073476,-0.3998322789674052,1.427836404580324,1.2454195729300908,0.35872762460274293,-0.05716403637049574,-0.4797544822092365,-1.081571577130232,0.0,1.0
-0.47336538588746824,-0.11512364252378787,-0.679643715979597,2.355833433347144,-0.2829025852969858,0.4150186161480533,0.293405272485411,1.0717211931802053,0.004896021498202368,0.9687464978131556,-0.07407139286833421,0.0,1.0
-0.3190558415589643,-0.481877363526725,-0.5420898413808758,-0.745549983456188,-0.3705998555498005,2.215583573360979,0.6636330559916753,-0.6588782197519761,-0.24334420997658454,-0.06589705934569597,0.009886955820156914,0.0,1.0
-1.7078417405154982,-0.4207517433595688,0.00812565701400959,-0.20071235617992683,-0.6921565131434538,1.540371714406132,1.0867505228559773,-1.7200001035034302,1.4322773524782257,-1.514398039368088,1.7730122782784765,0.0,1.0
-0.010436752901956477,-0.7875054643625061,0.6271180927082554,-0.8712817435968635,-0.5752268194730344,0.13368034158353365,-0.5528296612431932,-0.9032375179029443,-0.30540426784528263,-0.13487329648961946,-0.07407139286833421,0.0,1.0
-0.7819844745444754,0.12937883814483678,0.9022258419056982,1.0356499518700502,0.12635134254948216,-0.4852638624584096,1.1925298895720529,0.8072775691538325,0.5634365423164716,0.210007889229998,-0.5778214849992824,0.0,1.0
-0.7819844745444754,0.2516300784791493,-0.9547514651770398,0.4069911511666721,1.1494861621656525,-0.147657932980986,1.3864587285515246,1.0148156031998425,1.928757815427797,1.2446514463888487,-1.081571577130232,0.0,1.0
2.1498968676970964,0.5572581793149302,0.0769025943133703,-0.5779076366019537,1.1494861621656525,-0.147657932980986,-0.48231008343247617,1.2390905754753687,0.004896021498202368,1.037722734957079,-0.4099047876223002,1.0,0.0
-0.1647462972304604,1.4130168616551166,-2.1927363365655315,-0.7245946900994086,3.9265663868381147,-1.0479404115874489,-1.2580254393503634,0.6901190015471811,0.5634365423164716,0.48591283780569117,-0.9136548797532484,1.0,0.0
0.7611109687405617,-0.8486310845296622,0.2832334062114521,0.5536782046641269,-0.6044592428906391,1.6529070242319397,0.8223021060657886,0.1679265287862122,-1.0501249622696434,-1.5833742765120116,-0.15802974155682534,0.0,1.0
0.9154205130690664,-0.8486310845296622,0.4207872808101735,1.3290240588649602,-0.019810774538542058,1.1464981300158044,0.9457113672345433,1.908568104656096,0.7496167159225603,2.0033900549720065,-1.3334466231957056,0.0,1.0
1.3011943738903258,-1.3376360458669119,0.9022258419056982,-0.7665052768129672,0.5648376938135551,-1.1604757214132568,-1.6811429062146654,0.27504293345512415,1.1840371210034388,1.5895326321084662,1.1853038374590372,1.0,0.0
-0.1647462972304604,0.9240119003178674,1.1773335911031406,0.02979587074464508,0.12635134254948216,-0.26019324280679385,0.08184653905325993,0.9043518108850049,0.7496167159225603,1.5895326321084662,0.009886955820156914,1.0,0.0
1.1468848295618213,-1.1542591853654431,-0.12942821758471185,-0.8084158635265257,-0.2829025852969858,-0.09139027806808206,0.24051558912737322,-0.16681223580415153,0.004896021498202368,-1.031564379360624,-0.5778214849992824,0.0,1.0
0.5296466522478069,-0.9708823248639746,0.0769025943133703,-0.8922370369536428,-0.6629240897258489,-0.5977991722842174,-0.7820182891280235,-0.836289764984879,-0.6157045571887649,-1.031564379360624,0.009886955820156914,0.0,1.0
-1.244913107529987,-0.11512364252378787,0.0769025943133703,0.4069911511666721,-0.5459943960554297,-0.31646089771969776,-0.37653071671640065,-0.6756151579814925,0.19107619510429116,-0.27282577077746645,0.5136370479511052,0.0,1.0
-1.3992226518584905,0.4655697490641958,-0.885974527877679,-0.8084158635265257,-0.48752954922021985,-0.20392558789388993,-0.49993997788515543,-0.6856573209191948,1.990817873296495,-0.8246356679288539,-0.4099047876223002,0.0,1.0
-0.7048297023802238,-0.6652542240281936,-0.12942821758471185,-0.7665052768129672,-0.6629240897258489,-0.8228697919358332,-0.44705029452711764,-1.3718717883294387,0.37725636871038,-0.893611905072777,1.101345488770546,0.0,1.0
-0.47336538588746824,-0.2985005030252566,2.8279800862877966,-0.6826841033858501,-0.8383186302314781,-0.5415315173713136,-0.42942040007443844,-1.5727150470836717,-0.6157045571887649,-0.3418020079213899,1.6050955809014942,0.0,1.0
-0.7048297023802238,-0.7263798441953498,0.0769025943133703,-0.7874605701697464,-0.42906470238501004,2.0467806086222673,0.8399320005184678,-0.6354465062306459,0.6254966001851668,0.210007889229998,-0.07407139286833421,0.0,1.0
0.5296466522478069,1.107388760819336,-0.40453596678215437,-0.745549983456188,0.6817673874839746,0.640089235799669,0.41681453365416576,0.5696130462946413,0.06695607936689772,0.07205541494215101,-0.8296965310647573,1.0,0.0
1.455503918218829,-0.35962612319241255,0.971002779205059,0.7422758448751404,1.7049022071001447,-1.5543493058035842,-1.8927016396468164,1.4432812218754902,-0.24334420997658454,0.48591283780569117,0.3457203505741229,1.0,0.0
-0.47336538588746824,-0.5430029836938812,-0.060651280285351133,1.4547558190056358,0.09711891913187728,1.2027657849287083,1.1396402062140152,1.2390905754753687,1.8046376996904034,-0.4107782450653134,-0.5778214849992824,0.0,1.0
-1.013448791037231,-0.9097567046968185,-0.40453596678215437,0.4069911511666721,-0.633691666308244,0.13368034158353365,0.11710632795861844,0.10097877586814688,1.6805175839530127,-0.7556594307849305,-0.3259464389338091,0.0,1.0
